Date,Name,Symbol,Open,High,Low,Close,Volume
2022-01-15,Zcash,ZEC-USD,142.48797607421875,146.27720642089844,141.3740997314453,144.60401916503906,240134688
2022-01-16,Zcash,ZEC-USD,144.60205078125,145.73785400390625,140.47613525390625,141.36279296875,195960710
2022-01-17,Zcash,ZEC-USD,141.3746795654297,142.35824584960938,135.52212524414062,139.0162353515625,242734466
2022-01-18,Zcash,ZEC-USD,139.01568603515625,140.51763916015625,129.10943603515625,131.84950256347656,283184242
2022-01-19,Zcash,ZEC-USD,131.85067749023438,132.24761962890625,126.0928955078125,126.35260772705078,246952425
2022-01-20,Zcash,ZEC-USD,126.34468078613281,131.73390197753906,119.41191101074219,119.42789459228516,185979922
2022-01-21,Zcash,ZEC-USD,119.40425872802734,120.27137756347656,101.31353759765625,102.06121826171875,348751002
2022-01-22,Zcash,ZEC-USD,102.1080093383789,104.14842224121094,85.19329833984375,94.29298400878906,415788296
2022-01-23,Zcash,ZEC-USD,94.31935119628906,97.94303131103516,91.8121337890625,97.50653076171875,246290674
2022-01-24,Zcash,ZEC-USD,97.51216888427734,97.74200439453125,82.28430938720703,94.35472106933594,330398485
2022-01-25,Zcash,ZEC-USD,94.35908508300781,96.08695220947266,89.43404388427734,90.48756408691406,253678509
2022-01-26,Zcash,ZEC-USD,90.47288513183594,98.42993927001953,87.5883560180664,89.68749237060547,281438089
2022-01-27,Zcash,ZEC-USD,89.66233825683594,90.52090454101562,83.15642547607422,88.7648696899414,258144455
2022-01-28,Zcash,ZEC-USD,88.74739074707031,91.55570220947266,86.7322006225586,91.40962982177734,200175943
2022-01-29,Zcash,ZEC-USD,91.4096908569336,96.80337524414062,91.03832244873047,95.97657775878906,195807875
2022-01-30,Zcash,ZEC-USD,96.02688598632812,97.84769439697266,91.91844940185547,93.08805847167969,183640594
2022-01-31,Zcash,ZEC-USD,93.0877456665039,94.7830581665039,88.74797058105469,94.67217254638672,175647245
2022-02-01,Zcash,ZEC-USD,94.66655731201172,99.47810363769531,94.51069641113281,98.9168701171875,171835080
2022-02-02,Zcash,ZEC-USD,98.92044067382812,103.42610931396484,98.02601623535156,98.35233306884766,233942466
2022-02-03,Zcash,ZEC-USD,98.33309936523438,101.8450927734375,95.54856872558594,100.08661651611328,228713830
2022-02-04,Zcash,ZEC-USD,100.06549072265625,107.14073181152344,99.6998062133789,107.11546325683594,215050557
2022-02-05,Zcash,ZEC-USD,107.12190246582031,122.5157470703125,106.5035629272461,116.06710052490234,342947098
2022-02-06,Zcash,ZEC-USD,116.05934143066406,125.79735565185547,116.05934143066406,124.24308013916016,299082072
2022-02-07,Zcash,ZEC-USD,124.26192474365234,130.48739624023438,121.57368469238281,128.8656463623047,303841455
2022-02-08,Zcash,ZEC-USD,128.93055725097656,134.66407775878906,122.07766723632812,133.59364318847656,375825236
2022-02-09,Zcash,ZEC-USD,133.5391082763672,134.15249633789062,126.08330535888672,126.1528549194336,281703402
2022-02-10,Zcash,ZEC-USD,126.13231658935547,128.60443115234375,120.81851196289062,125.89124298095703,325548265
2022-02-11,Zcash,ZEC-USD,125.9042739868164,130.1710662841797,115.58651733398438,116.48553466796875,369931706
2022-02-12,Zcash,ZEC-USD,116.49577331542969,123.21391296386719,114.0447998046875,117.66014862060547,271179439
2022-02-13,Zcash,ZEC-USD,117.64340209960938,118.53413391113281,115.29679870605469,117.55846405029297,192251202
2022-02-14,Zcash,ZEC-USD,117.49178314208984,121.65306854248047,113.00747680664062,120.7161865234375,210795115
2022-02-15,Zcash,ZEC-USD,120.70123291015625,129.67666625976562,120.38359832763672,125.97443389892578,223683048
2022-02-16,Zcash,ZEC-USD,125.97367858886719,126.42387390136719,120.11433410644531,125.51952362060547,212499702
2022-02-17,Zcash,ZEC-USD,125.42185974121094,127.19122314453125,112.31269836425781,113.23896026611328,260040929
2022-02-18,Zcash,ZEC-USD,113.30537414550781,117.78760528564453,108.29546356201172,109.40335845947266,217057783
2022-02-19,Zcash,ZEC-USD,109.37362670898438,115.63147735595703,107.67947387695312,112.25777435302734,211377532
2022-02-20,Zcash,ZEC-USD,112.26840209960938,112.26840209960938,104.06511688232422,108.15837860107422,196752040
2022-02-21,Zcash,ZEC-USD,108.1239013671875,114.94066619873047,100.15697479248047,100.36998748779297,274162236
2022-02-22,Zcash,ZEC-USD,100.36096954345703,103.03546142578125,95.47022247314453,102.82012176513672,247063942
2022-02-23,Zcash,ZEC-USD,102.8352279663086,105.88249969482422,97.44939422607422,97.94595336914062,194271487
2022-02-24,Zcash,ZEC-USD,97.864013671875,103.91194152832031,85.34059143066406,102.51178741455078,310930669
2022-02-25,Zcash,ZEC-USD,102.54264068603516,109.53886413574219,98.71806335449219,106.5394058227539,263894757
2022-02-26,Zcash,ZEC-USD,106.54302978515625,110.26778411865234,105.78959655761719,107.75558471679688,177923421
2022-02-27,Zcash,ZEC-USD,107.74066162109375,110.32154846191406,99.81830596923828,102.69841766357422,194966982
2022-02-28,Zcash,ZEC-USD,102.69385528564453,118.92820739746094,100.51163482666016,118.71488952636719,242781336
2022-03-01,Zcash,ZEC-USD,118.72249603271484,121.08002471923828,115.74913024902344,119.1676025390625,212423493
2022-03-02,Zcash,ZEC-USD,119.15727233886719,128.30172729492188,115.72750091552734,125.98681640625,269965754
2022-03-03,Zcash,ZEC-USD,125.97908020019531,130.41494750976562,121.64524841308594,128.83248901367188,269806309
2022-03-04,Zcash,ZEC-USD,128.88475036621094,129.14505004882812,116.245849609375,116.92650604248047,268777735
2022-03-05,Zcash,ZEC-USD,116.95818328857422,118.87212371826172,112.98504638671875,116.3632583618164,174754291
2022-03-06,Zcash,ZEC-USD,116.37850189208984,119.0159683227539,107.77904510498047,107.77904510498047,223438309
2022-03-07,Zcash,ZEC-USD,107.78871154785156,113.4465103149414,104.19486236572266,110.14451599121094,265389107
2022-03-08,Zcash,ZEC-USD,110.11578369140625,139.56350708007812,109.55940246582031,139.49102783203125,641621785
2022-03-09,Zcash,ZEC-USD,139.4346160888672,145.9986572265625,136.18817138671875,141.3987579345703,711119668
2022-03-10,Zcash,ZEC-USD,141.388916015625,159.4833984375,132.0977325439453,158.4486846923828,825462184
2022-03-11,Zcash,ZEC-USD,158.4956817626953,158.4956817626953,147.4528350830078,153.79029846191406,634938921
2022-03-12,Zcash,ZEC-USD,153.78627014160156,158.7703094482422,144.19921875,151.5162353515625,386519018
2022-03-13,Zcash,ZEC-USD,151.4945526123047,158.24977111816406,145.22361755371094,155.62234497070312,420590530
2022-03-14,Zcash,ZEC-USD,155.5230712890625,155.8712158203125,144.3325958251953,149.02294921875,418274778
2022-03-15,Zcash,ZEC-USD,149.0452880859375,149.66246032714844,136.4564666748047,136.4564666748047,381898537
2022-03-16,Zcash,ZEC-USD,136.4532928466797,153.79884338378906,135.93096923828125,153.78895568847656,397365813
2022-03-17,Zcash,ZEC-USD,153.78399658203125,164.43026733398438,148.60430908203125,152.3304443359375,449652749
2022-03-18,Zcash,ZEC-USD,152.3356475830078,170.69956970214844,147.83900451660156,170.5775604248047,507123925
2022-03-19,Zcash,ZEC-USD,171.04486083984375,182.29774475097656,167.49481201171875,179.77243041992188,545190310
2022-03-20,Zcash,ZEC-USD,179.78282165527344,180.3855438232422,169.7930450439453,172.73794555664062,341523901
2022-03-21,Zcash,ZEC-USD,172.86160278320312,183.24757385253906,166.46119689941406,181.70672607421875,477921336
2022-03-22,Zcash,ZEC-USD,181.70188903808594,183.36427307128906,173.97225952148438,174.6398468017578,285769887
2022-03-23,Zcash,ZEC-USD,174.6461639404297,186.27212524414062,172.27149963378906,182.20947265625,292568239
2022-03-24,Zcash,ZEC-USD,182.17718505859375,196.18408203125,178.0614013671875,192.8896484375,362102575
2022-03-25,Zcash,ZEC-USD,192.8771514892578,199.87066650390625,189.0403594970703,195.1798095703125,341399223
2022-03-26,Zcash,ZEC-USD,195.19021606445312,212.173828125,195.1387176513672,205.04518127441406,391982385
2022-03-27,Zcash,ZEC-USD,205.0375213623047,210.27198791503906,196.0256805419922,210.24400329589844,309021966
2022-03-28,Zcash,ZEC-USD,210.255615234375,211.06256103515625,191.66497802734375,192.18768310546875,316534229
2022-03-29,Zcash,ZEC-USD,192.07029724121094,199.42393493652344,189.86764526367188,196.15113830566406,284281197
2022-03-30,Zcash,ZEC-USD,196.1067352294922,198.57479858398438,187.09414672851562,191.06842041015625,273258048
2022-03-31,Zcash,ZEC-USD,191.0731201171875,195.78028869628906,177.42124938964844,178.0189971923828,291191427
2022-04-01,Zcash,ZEC-USD,178.09124755859375,193.3186798095703,172.55804443359375,185.8960723876953,348424827
2022-04-02,Zcash,ZEC-USD,185.91741943359375,191.32577514648438,177.82443237304688,177.84727478027344,256897150
2022-04-03,Zcash,ZEC-USD,177.8291015625,181.7229461669922,174.40704345703125,179.82760620117188,232121673
2022-04-04,Zcash,ZEC-USD,179.79379272460938,179.83689880371094,163.7540740966797,173.89791870117188,276548687
2022-04-05,Zcash,ZEC-USD,173.91810607910156,178.253173828125,165.43350219726562,165.49334716796875,239046122
2022-04-06,Zcash,ZEC-USD,165.5082244873047,176.8629608154297,159.6174774169922,160.87326049804688,378938448
2022-04-07,Zcash,ZEC-USD,160.92364501953125,173.9725341796875,159.91262817382812,172.81785583496094,287869392
2022-04-08,Zcash,ZEC-USD,172.84002685546875,183.1121063232422,165.1033935546875,165.90896606445312,445657317
2022-04-09,Zcash,ZEC-USD,165.86599731445312,173.73765563964844,161.92730712890625,169.65147399902344,313912082
2022-04-10,Zcash,ZEC-USD,169.609375,169.700927734375,161.76414489746094,161.76414489746094,194029080
