Date,Name,Symbol,Open,High,Low,Close,Volume
2022-01-16,Arweave,AR-USD,49.81187438964844,50.35429382324219,48.25623321533203,49.239097595214844,24238645
2022-01-17,Arweave,AR-USD,49.252967834472656,49.56876754760742,45.48585891723633,47.50971984863281,40094777
2022-01-18,Arweave,AR-USD,47.5156135559082,47.94076919555664,43.872154235839844,44.28484344482422,30393087
2022-01-19,Arweave,AR-USD,44.309749603271484,45.58145523071289,41.31241989135742,42.080970764160156,33811040
2022-01-20,Arweave,AR-USD,42.09122848510742,45.145301818847656,38.85938262939453,39.953250885009766,15422021
2022-01-21,Arweave,AR-USD,40.0140495300293,40.26025390625,31.37257194519043,32.345455169677734,71337350
2022-01-22,Arweave,AR-USD,32.359619140625,34.435001373291016,27.790565490722656,30.970949172973633,75340725
2022-01-23,Arweave,AR-USD,31.002214431762695,34.49354553222656,30.509540557861328,34.312313079833984,46201392
2022-01-24,Arweave,AR-USD,34.31197738647461,34.546226501464844,27.504772186279297,33.2569465637207,67581912
2022-01-25,Arweave,AR-USD,33.26339340209961,34.07521057128906,30.256242752075195,32.6693000793457,50987686
2022-01-26,Arweave,AR-USD,32.6694221496582,34.532142639160156,29.66976547241211,30.195356369018555,47041589
2022-01-27,Arweave,AR-USD,30.18034553527832,31.473861694335938,28.838619232177734,30.40142059326172,30180642
2022-01-28,Arweave,AR-USD,30.369169235229492,32.03606414794922,29.176315307617188,31.769155502319336,25562268
2022-01-29,Arweave,AR-USD,31.760953903198242,35.67525100708008,31.7154483795166,35.32240676879883,32173343
2022-01-30,Arweave,AR-USD,35.229915618896484,37.695499420166016,33.91005325317383,35.957008361816406,53373018
2022-01-31,Arweave,AR-USD,35.955543518066406,41.20241928100586,34.28419876098633,39.0873908996582,64559831
2022-02-01,Arweave,AR-USD,39.0727653503418,41.573116302490234,37.82852554321289,39.95830535888672,45276332
2022-02-02,Arweave,AR-USD,39.966434478759766,41.696250915527344,34.68125915527344,34.7344856262207,47362756
2022-02-03,Arweave,AR-USD,34.72483825683594,35.551177978515625,33.543209075927734,34.95188903808594,35236207
2022-02-04,Arweave,AR-USD,34.90919876098633,39.4371337890625,34.85312271118164,39.4371337890625,41614279
2022-02-05,Arweave,AR-USD,39.4339599609375,41.04790115356445,38.481693267822266,38.62492752075195,37705548
2022-02-06,Arweave,AR-USD,38.61088180541992,39.8135871887207,36.35606384277344,38.02552032470703,29432327
2022-02-07,Arweave,AR-USD,38.02576446533203,42.30434036254883,36.681400299072266,39.995361328125,53581412
2022-02-08,Arweave,AR-USD,40.00730514526367,41.261043548583984,35.49152374267578,36.743019104003906,66788721
2022-02-09,Arweave,AR-USD,36.72297668457031,41.093711853027344,35.56752014160156,40.6339225769043,56994955
2022-02-10,Arweave,AR-USD,40.68134307861328,41.30705642700195,35.92512130737305,36.096065521240234,133066053
2022-02-11,Arweave,AR-USD,36.095516204833984,36.20015335083008,31.772798538208008,32.49473190307617,70123005
2022-02-12,Arweave,AR-USD,32.50372314453125,34.189247131347656,31.748294830322266,33.2545166015625,34603330
2022-02-13,Arweave,AR-USD,33.17436218261719,34.085872650146484,31.456260681152344,32.32419204711914,25703736
2022-02-14,Arweave,AR-USD,32.27251052856445,32.68785095214844,30.533658981323242,32.435157775878906,38851035
2022-02-15,Arweave,AR-USD,32.43341064453125,35.236576080322266,32.1011848449707,35.024696350097656,38456150
2022-02-16,Arweave,AR-USD,35.03376007080078,35.55536651611328,33.35091781616211,33.636844635009766,39661295
2022-02-17,Arweave,AR-USD,33.61941146850586,34.09033203125,29.96212387084961,30.003870010375977,56755134
