Date,Name,Symbol,Open,High,Low,Close,Volume
2022-01-16,Monero,XMR-USD,217.9240264892578,227.565185546875,213.4294891357422,224.06605529785156,142051428
2022-01-17,Monero,XMR-USD,224.01812744140625,229.6785430908203,212.4404754638672,215.1498565673828,214943426
2022-01-18,Monero,XMR-USD,215.13980102539062,217.41554260253906,200.17282104492188,204.4551239013672,173747300
2022-01-19,Monero,XMR-USD,204.41844177246094,212.2874755859375,199.57064819335938,201.71189880371094,182623715
2022-01-20,Monero,XMR-USD,201.68905639648438,209.60267639160156,188.4287567138672,188.4287567138672,117167229
2022-01-21,Monero,XMR-USD,188.50669860839844,191.8759307861328,168.05506896972656,172.04705810546875,212493540
2022-01-22,Monero,XMR-USD,172.1662139892578,174.6005096435547,142.2332305908203,151.7290496826172,254534089
2022-01-23,Monero,XMR-USD,151.84352111816406,158.53501892089844,148.58839416503906,156.395751953125,150684447
2022-01-24,Monero,XMR-USD,156.42173767089844,156.62445068359375,135.32464599609375,146.84588623046875,207597550
2022-01-25,Monero,XMR-USD,146.85171508789062,147.2145538330078,140.3779754638672,144.7281494140625,209941643
2022-01-26,Monero,XMR-USD,144.6994171142578,157.95899963378906,143.4380645751953,148.29644775390625,198939510
2022-01-27,Monero,XMR-USD,148.29306030273438,149.1735076904297,139.7002410888672,144.47897338867188,157131646
2022-01-28,Monero,XMR-USD,144.43563842773438,149.13247680664062,141.06480407714844,149.02413940429688,115462806
2022-01-29,Monero,XMR-USD,149.02767944335938,155.29806518554688,148.93569946289062,153.45162963867188,95168638
2022-01-30,Monero,XMR-USD,153.52622985839844,154.6794891357422,146.08628845214844,147.91908264160156,105280126
2022-01-31,Monero,XMR-USD,147.91839599609375,147.98919677734375,141.22349548339844,147.37472534179688,130730760
2022-02-01,Monero,XMR-USD,147.3398895263672,148.0390625,143.7417449951172,146.16348266601562,149547599
2022-02-02,Monero,XMR-USD,146.16329956054688,150.1565399169922,144.3240509033203,144.80357360839844,127594095
2022-02-03,Monero,XMR-USD,144.78384399414062,146.63528442382812,141.2880401611328,146.63528442382812,110870747
2022-02-04,Monero,XMR-USD,146.61795043945312,165.4447021484375,146.61795043945312,165.1203155517578,195159073
2022-02-05,Monero,XMR-USD,165.12689208984375,169.99871826171875,162.4169921875,168.6819305419922,148837412
2022-02-06,Monero,XMR-USD,168.68223571777344,173.88766479492188,167.2262420654297,173.5258026123047,109060833
2022-02-07,Monero,XMR-USD,173.52098083496094,185.1908721923828,171.03387451171875,184.63526916503906,167723670
2022-02-08,Monero,XMR-USD,184.7251434326172,187.34085083007812,175.04405212402344,178.8998260498047,170213461
2022-02-09,Monero,XMR-USD,178.78421020507812,185.6258544921875,176.1138916015625,185.6258544921875,133724143
2022-02-10,Monero,XMR-USD,185.63552856445312,187.17286682128906,177.98143005371094,179.44432067871094,174283284
2022-02-11,Monero,XMR-USD,179.46102905273438,181.20127868652344,166.62844848632812,168.6703338623047,150400613
2022-02-12,Monero,XMR-USD,168.83529663085938,175.00320434570312,164.7613525390625,173.77044677734375,135367430
2022-02-13,Monero,XMR-USD,173.7478790283203,175.07188415527344,170.8924102783203,174.39193725585938,97351829
2022-02-14,Monero,XMR-USD,174.22586059570312,177.15650939941406,168.14280700683594,176.2937774658203,111550494
2022-02-15,Monero,XMR-USD,176.2831268310547,183.23304748535156,174.81121826171875,182.37001037597656,163290735
2022-02-16,Monero,XMR-USD,182.4111785888672,183.57958984375,178.32997131347656,179.3094940185547,138822596
2022-02-17,Monero,XMR-USD,179.23321533203125,180.6645965576172,163.26364135742188,163.38528442382812,150598087
2022-02-18,Monero,XMR-USD,163.58901977539062,166.64569091796875,159.3042449951172,160.13787841796875,141126011
2022-02-19,Monero,XMR-USD,160.12840270996094,165.27789306640625,158.4873046875,161.28518676757812,148353177
2022-02-20,Monero,XMR-USD,161.2645721435547,161.46743774414062,151.3726043701172,153.93527221679688,123017799
2022-02-21,Monero,XMR-USD,153.88658142089844,161.4632568359375,147.77462768554688,147.96923828125,165522511
2022-02-22,Monero,XMR-USD,147.94186401367188,151.19187927246094,141.200439453125,150.90545654296875,147062685
2022-02-23,Monero,XMR-USD,150.89134216308594,155.9081573486328,148.77745056152344,149.12062072753906,103672213
2022-02-24,Monero,XMR-USD,149.03106689453125,149.57913208007812,132.6903533935547,147.03302001953125,179849596
2022-02-25,Monero,XMR-USD,147.10198974609375,155.70556640625,145.5919189453125,153.46913146972656,127531340
2022-02-26,Monero,XMR-USD,153.55226135253906,159.8669891357422,152.37669372558594,157.66094970703125,109933821
2022-02-27,Monero,XMR-USD,157.6405792236328,159.44619750976562,149.25115966796875,150.72886657714844,117546103
2022-02-28,Monero,XMR-USD,150.69544982910156,170.36367797851562,148.88731384277344,170.1903076171875,162762449
2022-03-01,Monero,XMR-USD,170.21739196777344,179.64414978027344,170.21739196777344,177.53414916992188,150771651
2022-03-02,Monero,XMR-USD,177.57252502441406,180.9727783203125,173.2476348876953,177.70994567871094,147182469
2022-03-03,Monero,XMR-USD,177.7104034423828,180.77349853515625,170.906982421875,172.0326385498047,147294442
2022-03-04,Monero,XMR-USD,172.0546875,179.15696716308594,156.95481872558594,159.71348571777344,186777427
2022-03-05,Monero,XMR-USD,159.7791748046875,165.77366638183594,156.126708984375,165.77366638183594,107034207
2022-03-06,Monero,XMR-USD,165.7991943359375,173.1067657470703,159.03404235839844,159.145751953125,189265780
2022-03-07,Monero,XMR-USD,159.12689208984375,162.6953125,153.748046875,158.06268310546875,135717353
2022-03-08,Monero,XMR-USD,158.05709838867188,205.31239318847656,157.55792236328125,204.84634399414062,384399066
2022-03-09,Monero,XMR-USD,204.6305389404297,206.91160583496094,185.73301696777344,188.72947692871094,565027360
2022-03-10,Monero,XMR-USD,188.6641082763672,192.2301483154297,167.29251098632812,179.315673828125,294085080
2022-03-11,Monero,XMR-USD,179.2727508544922,179.2727508544922,167.69252014160156,170.6737823486328,200314482
2022-03-12,Monero,XMR-USD,170.69068908691406,186.34768676757812,170.2479248046875,185.47525024414062,220047645
2022-03-13,Monero,XMR-USD,185.42153930664062,194.1896514892578,175.0289764404297,176.1702423095703,242872456
2022-03-14,Monero,XMR-USD,176.12232971191406,186.26918029785156,174.3147735595703,185.66424560546875,180820430
2022-03-15,Monero,XMR-USD,185.64669799804688,190.76565551757812,177.4203643798828,183.27870178222656,215707665
2022-03-16,Monero,XMR-USD,183.28219604492188,192.87832641601562,182.6477813720703,189.61924743652344,249534295
2022-03-17,Monero,XMR-USD,189.58084106445312,191.47686767578125,185.92868041992188,187.82162475585938,157799906
2022-03-18,Monero,XMR-USD,187.80799865722656,196.3300018310547,186.27191162109375,195.11419677734375,173515416
2022-03-19,Monero,XMR-USD,195.0897674560547,201.7642059326172,191.3933868408203,197.4773712158203,206849495
2022-03-20,Monero,XMR-USD,197.4500732421875,204.5090789794922,194.53651428222656,194.60247802734375,187426105
2022-03-21,Monero,XMR-USD,194.59376525878906,195.4440460205078,188.91287231445312,191.8486785888672,168436976
2022-03-22,Monero,XMR-USD,191.8227081298828,197.96250915527344,189.93923950195312,193.85389709472656,152700241
2022-03-23,Monero,XMR-USD,193.847900390625,197.43617248535156,191.33840942382812,197.39027404785156,110609580
2022-03-24,Monero,XMR-USD,197.37045288085938,204.33001708984375,194.18626403808594,203.92691040039062,162668371
2022-03-25,Monero,XMR-USD,203.92405700683594,204.6819305419922,199.0042724609375,199.80319213867188,141535559
2022-03-26,Monero,XMR-USD,199.8079376220703,209.615478515625,199.42735290527344,207.19203186035156,129813277
2022-03-27,Monero,XMR-USD,207.19789123535156,215.6236572265625,205.54408264160156,215.1116180419922,157845715
2022-03-28,Monero,XMR-USD,215.3275604248047,221.39395141601562,213.04391479492188,214.819091796875,170256407
2022-03-29,Monero,XMR-USD,214.71221923828125,225.3838653564453,214.71221923828125,222.00604248046875,163673084
2022-03-30,Monero,XMR-USD,221.99270629882812,223.01744079589844,216.60772705078125,221.57760620117188,156157155
2022-03-31,Monero,XMR-USD,221.52487182617188,223.2079620361328,211.74005126953125,212.70010375976562,148506330
2022-04-01,Monero,XMR-USD,212.7947998046875,221.84417724609375,209.20384216308594,218.30990600585938,177054928
2022-04-02,Monero,XMR-USD,218.31552124023438,222.70921325683594,212.3883819580078,212.553955078125,145296260
2022-04-03,Monero,XMR-USD,212.549560546875,218.72372436523438,209.43417358398438,217.2458038330078,117080472
2022-04-04,Monero,XMR-USD,217.23326110839844,223.78964233398438,211.70733642578125,221.95245361328125,153401504
2022-04-05,Monero,XMR-USD,221.99327087402344,228.2527313232422,218.75865173339844,222.3912353515625,192633448
2022-04-06,Monero,XMR-USD,222.37001037597656,224.09500122070312,212.28842163085938,213.7607879638672,211962433
2022-04-07,Monero,XMR-USD,213.70872497558594,227.8763427734375,213.36163330078125,226.46923828125,203548299
2022-04-08,Monero,XMR-USD,226.43435668945312,227.1461181640625,215.27871704101562,217.12074279785156,174716235
2022-04-09,Monero,XMR-USD,217.09307861328125,244.22674560546875,216.75816345214844,240.22203063964844,340161431
2022-04-10,Monero,XMR-USD,240.1979217529297,244.30422973632812,229.37025451660156,236.041748046875,286608949
2022-04-11,Monero,XMR-USD,235.96783447265625,243.3118438720703,216.41769409179688,225.6276397705078,385669610
2022-04-12,Monero,XMR-USD,225.75173950195312,248.3323974609375,224.93968200683594,232.85751342773438,526851564
2022-04-13,Monero,XMR-USD,232.79458618164062,238.4623260498047,227.8077850341797,236.90609741210938,219447167
2022-04-14,Monero,XMR-USD,236.89601135253906,239.99696350097656,224.3628387451172,229.6327667236328,175921002
2022-04-15,Monero,XMR-USD,229.63629150390625,239.70639038085938,228.5458984375,239.263427734375,173474747
2022-04-16,Monero,XMR-USD,239.2664794921875,239.33302307128906,228.47840881347656,236.2858123779297,162814097
2022-04-17,Monero,XMR-USD,236.28338623046875,242.76004028320312,235.1244659423828,241.26454162597656,159132419
2022-04-18,Monero,XMR-USD,241.2852783203125,266.7681884765625,234.5242919921875,266.571533203125,424808881
2022-04-19,Monero,XMR-USD,266.48956298828125,267.93524169921875,250.43756103515625,254.10781860351562,310742790
2022-04-20,Monero,XMR-USD,254.1036834716797,270.0395812988281,251.9644775390625,266.5632019042969,359823531
2022-04-21,Monero,XMR-USD,266.571533203125,288.8209533691406,266.0929260253906,279.39312744140625,515523707
2022-04-22,Monero,XMR-USD,279.24615478515625,287.3214111328125,261.8580017089844,268.13909912109375,343046692
2022-04-23,Monero,XMR-USD,268.18402099609375,278.7943420410156,262.8542785644531,267.0013427734375,230336098
2022-04-24,Monero,XMR-USD,266.95184326171875,268.7864074707031,249.0922088623047,252.90615844726562,227578795
2022-04-25,Monero,XMR-USD,252.89988708496094,259.40673828125,237.93771362304688,254.40249633789062,283402341
2022-04-26,Monero,XMR-USD,254.34669494628906,263.73516845703125,228.45797729492188,229.2309112548828,275295869
2022-04-27,Monero,XMR-USD,229.4937744140625,235.70765686035156,221.98226928710938,229.51425170898438,235574090
2022-04-28,Monero,XMR-USD,229.5005340576172,237.47654724121094,224.07472229003906,226.9741973876953,203035795
2022-04-29,Monero,XMR-USD,226.9612274169922,235.02479553222656,217.51455688476562,220.68797302246094,228539213
2022-04-30,Monero,XMR-USD,220.70095825195312,233.25120544433594,213.535888671875,214.66256713867188,233614573
2022-05-01,Monero,XMR-USD,214.69122314453125,227.3307342529297,209.01046752929688,212.6691131591797,211597053
2022-05-02,Monero,XMR-USD,212.63681030273438,216.08242797851562,196.67608642578125,198.6671600341797,234496868
2022-05-03,Monero,XMR-USD,198.68417358398438,215.34193420410156,198.68417358398438,207.54103088378906,212084119
2022-05-04,Monero,XMR-USD,207.4825439453125,225.1816864013672,206.698974609375,225.1816864013672,218881517
2022-05-05,Monero,XMR-USD,225.16033935546875,229.32327270507812,198.62278747558594,206.62237548828125,228652275
2022-05-06,Monero,XMR-USD,206.63633728027344,217.41587829589844,201.16653442382812,217.0057373046875,204120727
2022-05-07,Monero,XMR-USD,217.25460815429688,222.90977478027344,199.94142150878906,204.20375061035156,215690316
2022-05-08,Monero,XMR-USD,204.27317810058594,221.6311492919922,200.3682403564453,217.23892211914062,278903350
2022-05-09,Monero,XMR-USD,217.2151336669922,220.55691528320312,175.35142517089844,175.35142517089844,275353337
2022-05-10,Monero,XMR-USD,174.9940948486328,189.1067657470703,152.97283935546875,162.95692443847656,300591532
2022-05-11,Monero,XMR-USD,162.9056396484375,171.27023315429688,138.4639892578125,138.74615478515625,330581689
2022-05-12,Monero,XMR-USD,139.0519561767578,154.58920288085938,119.30345916748047,137.88595581054688,316908184
2022-05-13,Monero,XMR-USD,137.77655029296875,154.98760986328125,135.45516967773438,143.945068359375,179098418
2022-05-14,Monero,XMR-USD,143.96267700195312,154.59707641601562,136.68280029296875,154.3705291748047,158306034
2022-05-15,Monero,XMR-USD,154.1266326904297,172.48629760742188,151.0707244873047,171.67938232421875,190261455
2022-05-16,Monero,XMR-USD,171.67034912109375,174.61563110351562,160.24351501464844,162.2259979248047,187969094
2022-05-17,Monero,XMR-USD,162.2588348388672,177.20187377929688,162.2161102294922,172.86834716796875,172030064
2022-05-18,Monero,XMR-USD,172.85475158691406,175.4417724609375,155.2621307373047,155.32757568359375,154490275
2022-05-19,Monero,XMR-USD,155.31784057617188,169.359375,151.35145568847656,165.81942749023438,152392514
2022-05-20,Monero,XMR-USD,165.8057403564453,180.9513397216797,163.57041931152344,174.2225341796875,234021413
2022-05-21,Monero,XMR-USD,174.13002014160156,180.60716247558594,170.5978240966797,175.99365234375,146462498
2022-05-22,Monero,XMR-USD,175.9517059326172,187.82115173339844,172.680419921875,187.16049194335938,128816310
2022-05-23,Monero,XMR-USD,187.13232421875,199.35560607910156,182.29678344726562,185.18231201171875,269858942
2022-05-24,Monero,XMR-USD,185.14198303222656,196.02841186523438,183.75904846191406,193.09315490722656,202501485
2022-05-25,Monero,XMR-USD,193.076171875,204.68763732910156,191.70680236816406,203.91543579101562,233415550
2022-05-26,Monero,XMR-USD,203.9818115234375,205.31285095214844,186.71273803710938,189.53762817382812,221102783
2022-05-27,Monero,XMR-USD,189.39430236816406,190.3993377685547,176.364013671875,180.3487091064453,192810405
2022-05-28,Monero,XMR-USD,180.6417236328125,183.9105682373047,174.62673950195312,175.68643188476562,123133749
2022-05-29,Monero,XMR-USD,175.72329711914062,188.052734375,168.16348266601562,186.0727081298828,140346374
2022-05-30,Monero,XMR-USD,186.03318786621094,208.47084045410156,183.2271728515625,204.209228515625,243363621
2022-05-31,Monero,XMR-USD,204.1863250732422,207.546142578125,192.0736083984375,198.53982543945312,247436888
2022-06-01,Monero,XMR-USD,198.4937744140625,202.98464965820312,193.2449493408203,198.6234130859375,219916192
2022-06-02,Monero,XMR-USD,198.61111450195312,203.55523681640625,192.58909606933594,201.39535522460938,173374488
2022-06-03,Monero,XMR-USD,201.40769958496094,202.55648803710938,187.72024536132812,193.97532653808594,148020353
2022-06-04,Monero,XMR-USD,193.97093200683594,195.44854736328125,188.7423095703125,189.13232421875,113008467
2022-06-05,Monero,XMR-USD,189.13134765625,191.64697265625,186.07473754882812,187.98410034179688,110884734
2022-06-06,Monero,XMR-USD,188.0193634033203,195.08119201660156,187.85009765625,189.51211547851562,125922144
2022-06-07,Monero,XMR-USD,189.51116943359375,195.05868530273438,180.1653594970703,187.5677032470703,131781619
2022-06-08,Monero,XMR-USD,187.51809692382812,189.46829223632812,182.34483337402344,186.44154357910156,106713695
2022-06-09,Monero,XMR-USD,186.4095458984375,189.50340270996094,182.48818969726562,185.37985229492188,91177653
2022-06-10,Monero,XMR-USD,185.3684539794922,186.08836364746094,172.91720581054688,173.87631225585938,152125139
2022-06-11,Monero,XMR-USD,173.87750244140625,177.86181640625,161.2478485107422,166.0951385498047,122297730
2022-06-12,Monero,XMR-USD,166.16363525390625,166.7679901123047,152.6374053955078,159.0411376953125,143153711
2022-06-13,Monero,XMR-USD,158.80311584472656,159.14212036132812,129.2508087158203,132.093994140625,196432477
2022-06-14,Monero,XMR-USD,132.11070251464844,133.81163024902344,116.55695343017578,119.28409576416016,192462966
2022-06-15,Monero,XMR-USD,119.10826110839844,119.1222152709961,104.41594696044922,118.00106048583984,194933079
2022-06-16,Monero,XMR-USD,118.0592041015625,120.79164123535156,104.6307144165039,106.4407730102539,108453661
2022-06-17,Monero,XMR-USD,106.47528076171875,116.15589141845703,106.17494201660156,114.3115005493164,105637682
2022-06-18,Monero,XMR-USD,114.3101577758789,115.36248016357422,97.23336791992188,104.18310546875,119829720
2022-06-19,Monero,XMR-USD,104.1468505859375,114.92887115478516,100.24734497070312,114.21699523925781,101230757
2022-06-20,Monero,XMR-USD,114.20144653320312,117.62457275390625,108.78446960449219,117.29762268066406,91092102
2022-06-21,Monero,XMR-USD,117.47624206542969,124.92267608642578,115.88713836669922,118.79727172851562,96177268
2022-06-22,Monero,XMR-USD,118.84225463867188,118.8779296875,111.17500305175781,111.17500305175781,70776491
2022-06-23,Monero,XMR-USD,111.16264343261719,122.71647644042969,110.99208068847656,122.6963882446289,65743632
2022-06-24,Monero,XMR-USD,122.66165161132812,128.66793823242188,122.59384155273438,126.46509552001953,77979509
2022-06-25,Monero,XMR-USD,126.48320007324219,127.9722671508789,121.1275634765625,127.48186492919922,63867278
2022-06-26,Monero,XMR-USD,127.42731475830078,133.7880096435547,125.3242416381836,125.3242416381836,73740343
2022-06-27,Monero,XMR-USD,125.31454467773438,130.496337890625,120.37760162353516,120.39095306396484,82580078
2022-06-28,Monero,XMR-USD,120.39106750488281,122.97918701171875,116.07154846191406,117.50824737548828,74168794
2022-06-29,Monero,XMR-USD,117.5113525390625,124.53569793701172,117.09895324707031,118.69425964355469,89781176
2022-06-30,Monero,XMR-USD,118.72045135498047,119.45452117919922,108.30669403076172,112.76263427734375,78156771
2022-07-01,Monero,XMR-USD,112.91856384277344,116.70523834228516,111.11787414550781,115.03934478759766,73585317
2022-07-02,Monero,XMR-USD,115.13309478759766,118.8564453125,113.42296600341797,116.0143814086914,77097757
2022-07-03,Monero,XMR-USD,116.00827026367188,117.41252136230469,114.7039566040039,116.36841583251953,60471638
2022-07-04,Monero,XMR-USD,116.37083435058594,124.13319396972656,115.0496597290039,124.01551818847656,72535864
2022-07-05,Monero,XMR-USD,123.97698974609375,124.99287414550781,118.75271606445312,122.3396224975586,89872229
2022-07-06,Monero,XMR-USD,122.36393737792969,126.68756866455078,121.20047760009766,125.49456787109375,107952769
2022-07-07,Monero,XMR-USD,125.5333251953125,131.38861083984375,125.25581359863281,130.43682861328125,87061683
2022-07-08,Monero,XMR-USD,130.46932983398438,133.5478973388672,125.61721801757812,125.61721801757812,81208946
2022-07-09,Monero,XMR-USD,125.5851058959961,128.9249267578125,125.24697875976562,127.17315673828125,60121922
2022-07-10,Monero,XMR-USD,127.19169616699219,129.15737915039062,120.8762435913086,129.15737915039062,98369503
2022-07-11,Monero,XMR-USD,129.1293487548828,132.6571502685547,125.74400329589844,127.01979064941406,163613480
2022-07-12,Monero,XMR-USD,127.02203369140625,129.18310546875,123.1360092163086,123.18557739257812,106710927
2022-07-13,Monero,XMR-USD,123.18453979492188,125.5420913696289,117.83445739746094,124.01904296875,91311918
2022-07-14,Monero,XMR-USD,124.06430053710938,134.7840118408203,123.40988159179688,133.76483154296875,101671233
2022-07-15,Monero,XMR-USD,133.80052185058594,141.17164611816406,132.66542053222656,138.90672302246094,113264774
2022-07-16,Monero,XMR-USD,138.867919921875,143.76513671875,135.70509338378906,139.03599548339844,115613262
2022-07-17,Monero,XMR-USD,139.07089233398438,141.92056274414062,134.9257049560547,135.9535675048828,75311845
2022-07-18,Monero,XMR-USD,135.96070861816406,148.4845733642578,135.96070861816406,147.48399353027344,107876099
2022-07-19,Monero,XMR-USD,147.35655212402344,148.83193969726562,140.21237182617188,146.97837829589844,155497350
2022-07-20,Monero,XMR-USD,146.8583984375,153.0906982421875,143.3895721435547,151.67115783691406,182883969
2022-07-21,Monero,XMR-USD,151.72825622558594,152.59007263183594,146.70889282226562,151.0056610107422,172584700
2022-07-22,Monero,XMR-USD,151.00706481933594,153.25912475585938,148.46896362304688,149.294677734375,139084671
2022-07-23,Monero,XMR-USD,149.22860717773438,151.20367431640625,142.67022705078125,146.42385864257812,100903721
2022-07-24,Monero,XMR-USD,146.42703247070312,153.7682342529297,146.39227294921875,151.45973205566406,101611497
2022-07-25,Monero,XMR-USD,151.46392822265625,152.0443878173828,143.57672119140625,143.95590209960938,109517730
2022-07-26,Monero,XMR-USD,143.92640686035156,151.02049255371094,138.2391815185547,151.02049255371094,156063144
2022-07-27,Monero,XMR-USD,150.988525390625,162.77471923828125,150.38328552246094,161.6051788330078,182674278
2022-07-28,Monero,XMR-USD,161.60289001464844,165.98802185058594,157.09036254882812,162.39047241210938,224914350
2022-07-29,Monero,XMR-USD,162.3822021484375,165.9728240966797,159.11502075195312,160.12046813964844,202604097
2022-07-30,Monero,XMR-USD,160.08885192871094,163.36671447753906,154.8402557373047,155.70883178710938,158352419
2022-07-31,Monero,XMR-USD,155.721923828125,159.63259887695312,153.91123962402344,154.8455810546875,131377522
2022-08-01,Monero,XMR-USD,154.82798767089844,161.37664794921875,152.41546630859375,160.91012573242188,105374252
2022-08-02,Monero,XMR-USD,160.86863708496094,161.604248046875,154.1739044189453,156.71726989746094,120000815
2022-08-03,Monero,XMR-USD,156.73243713378906,163.7978973388672,155.176513671875,156.66969299316406,110358575
2022-08-04,Monero,XMR-USD,156.67881774902344,162.76683044433594,156.37025451660156,159.3355712890625,105835155
2022-08-05,Monero,XMR-USD,159.32078552246094,162.17355346679688,156.93447875976562,161.64242553710938,91510566
2022-08-06,Monero,XMR-USD,161.63705444335938,164.94808959960938,160.3347930908203,160.66285705566406,85517741
2022-08-07,Monero,XMR-USD,160.72230529785156,170.9781494140625,158.6443328857422,164.7894287109375,149742599
2022-08-08,Monero,XMR-USD,164.84434509277344,169.3727264404297,162.66551208496094,167.20132446289062,132055216
2022-08-09,Monero,XMR-USD,167.17079162597656,171.438232421875,155.98594665527344,158.0557403564453,127854381
2022-08-10,Monero,XMR-USD,158.0630340576172,169.5743408203125,155.8147735595703,167.74557495117188,154479021
2022-08-11,Monero,XMR-USD,167.75054931640625,169.07147216796875,157.1163787841797,160.0708770751953,153613368
2022-08-12,Monero,XMR-USD,159.87644958496094,166.56405639648438,157.53126525878906,166.26205444335938,119496709
2022-08-13,Monero,XMR-USD,166.2184295654297,168.23741149902344,165.0931854248047,166.4781951904297,89014942
2022-08-14,Monero,XMR-USD,166.4920196533203,169.33602905273438,164.102294921875,165.52017211914062,73938483
2022-08-15,Monero,XMR-USD,165.51918029785156,169.1687469482422,161.87869262695312,163.6802215576172,97995109
2022-08-16,Monero,XMR-USD,163.6337890625,174.11094665527344,162.26902770996094,169.87619018554688,132922171
2022-08-17,Monero,XMR-USD,169.8799285888672,170.49598693847656,159.18624877929688,168.4871368408203,181835113
2022-08-18,Monero,XMR-USD,168.55123901367188,170.6441650390625,159.2382049560547,159.6912078857422,143325904
2022-08-19,Monero,XMR-USD,159.99546813964844,161.10760498046875,142.05845642089844,142.5728759765625,172998597
2022-08-20,Monero,XMR-USD,142.53634643554688,149.6954345703125,142.35980224609375,149.01260375976562,96670694
2022-08-21,Monero,XMR-USD,148.97671508789062,157.23385620117188,148.88320922851562,154.50930786132812,102188382
