Date,Name,Symbol,Open,High,Low,Close,Volume
2022-01-16,Litecoin,LTC-USD,147.93226623535156,148.78028869628906,144.2544708251953,146.533203125,756580688
2022-01-17,Litecoin,LTC-USD,146.5348358154297,153.14288330078125,145.17018127441406,151.66726684570312,1608309071
2022-01-18,Litecoin,LTC-USD,151.65390014648438,152.90213012695312,139.51914978027344,141.89076232910156,1278790664
2022-01-19,Litecoin,LTC-USD,141.8882598876953,142.82635498046875,133.73797607421875,136.9167022705078,926249070
2022-01-20,Litecoin,LTC-USD,136.8967742919922,142.53172302246094,130.36119079589844,130.36500549316406,706911161
2022-01-21,Litecoin,LTC-USD,130.3922882080078,130.82464599609375,112.4258804321289,114.3918685913086,1680709016
2022-01-22,Litecoin,LTC-USD,114.4232406616211,116.67909240722656,99.7610092163086,108.42849731445312,2098519931
2022-01-23,Litecoin,LTC-USD,108.46219635009766,112.39445495605469,106.59941864013672,112.08950805664062,1135598050
2022-01-24,Litecoin,LTC-USD,112.10081481933594,112.19467163085938,98.66522216796875,109.59159851074219,1645918728
2022-01-25,Litecoin,LTC-USD,109.59247589111328,109.68234252929688,106.33942413330078,108.06637573242188,909091096
2022-01-26,Litecoin,LTC-USD,108.06230163574219,115.78300476074219,105.84998321533203,107.28218078613281,1064088735
2022-01-27,Litecoin,LTC-USD,107.26136016845703,109.46898651123047,103.78439331054688,106.9535140991211,825647673
2022-01-28,Litecoin,LTC-USD,106.92748260498047,109.83932495117188,105.81873321533203,109.43273162841797,683706404
2022-01-29,Litecoin,LTC-USD,109.43119812011719,111.85406494140625,108.31248474121094,110.82367706298828,592402655
2022-01-30,Litecoin,LTC-USD,110.83002471923828,112.042724609375,107.72004699707031,108.79985809326172,537737428
2022-01-31,Litecoin,LTC-USD,108.7991714477539,110.9894027709961,105.02007293701172,109.58769989013672,691404381
2022-02-01,Litecoin,LTC-USD,109.58943939208984,116.3658218383789,108.66441345214844,115.4020004272461,824048434
2022-02-02,Litecoin,LTC-USD,115.40450286865234,115.88226318359375,108.43699645996094,108.55602264404297,743395485
2022-02-03,Litecoin,LTC-USD,108.53465270996094,110.28700256347656,106.41796875,110.28700256347656,683428425
2022-02-04,Litecoin,LTC-USD,110.29109954833984,120.92221069335938,109.00498962402344,120.91803741455078,953726676
2022-02-05,Litecoin,LTC-USD,120.92329406738281,123.39488220214844,119.2457046508789,121.91674041748047,736360985
2022-02-06,Litecoin,LTC-USD,121.91934967041016,127.44550323486328,121.42715454101562,127.44550323486328,782675364
2022-02-07,Litecoin,LTC-USD,127.44465637207031,139.24339294433594,125.56070709228516,137.10739135742188,1131143500
2022-02-08,Litecoin,LTC-USD,137.14239501953125,142.35386657714844,130.99807739257812,133.99124145507812,1373203815
2022-02-09,Litecoin,LTC-USD,133.96217346191406,140.7852020263672,132.8143310546875,140.17160034179688,1036393461
2022-02-10,Litecoin,LTC-USD,140.1739044189453,143.23289489746094,135.08839416503906,135.08839416503906,1276403767
2022-02-11,Litecoin,LTC-USD,135.0928497314453,135.0928497314453,125.37024688720703,126.03115844726562,1080587719
2022-02-12,Litecoin,LTC-USD,126.01290893554688,127.5803451538086,122.20375061035156,126.68367767333984,832593853
2022-02-13,Litecoin,LTC-USD,126.6707763671875,128.6428985595703,124.2199478149414,126.20421600341797,688706404
2022-02-14,Litecoin,LTC-USD,126.1347885131836,126.63776397705078,122.24359893798828,124.80005645751953,712457600
2022-02-15,Litecoin,LTC-USD,124.79279327392578,132.11190795898438,124.23802185058594,131.7626190185547,783234535
2022-02-16,Litecoin,LTC-USD,131.76052856445312,131.76744079589844,126.02102661132812,128.1608428955078,715637001
2022-02-17,Litecoin,LTC-USD,128.1046600341797,128.73141479492188,115.7144546508789,116.30241394042969,938120691
2022-02-18,Litecoin,LTC-USD,116.33308410644531,121.5430679321289,114.9232177734375,115.19709014892578,1205742846
2022-02-19,Litecoin,LTC-USD,115.19397735595703,116.9888687133789,113.67295837402344,115.7090072631836,686244892
2022-02-20,Litecoin,LTC-USD,115.70782470703125,115.70782470703125,109.14817810058594,110.83203887939453,736479992
2022-02-21,Litecoin,LTC-USD,110.83516693115234,114.31229400634766,103.37959289550781,103.45049285888672,980192105
2022-02-22,Litecoin,LTC-USD,103.43082427978516,107.60649871826172,101.27152252197266,107.52279663085938,902125484
2022-02-23,Litecoin,LTC-USD,107.51875305175781,110.81077575683594,105.79009246826172,105.96595001220703,740588315
2022-02-24,Litecoin,LTC-USD,105.941650390625,106.20594024658203,92.61260986328125,104.2304916381836,1676181000
2022-02-25,Litecoin,LTC-USD,104.23491668701172,110.33592987060547,102.05580139160156,109.26631164550781,903266080
2022-02-26,Litecoin,LTC-USD,109.26405334472656,113.2392578125,107.20553588867188,108.24365997314453,773091210
2022-02-27,Litecoin,LTC-USD,108.23714447021484,109.87517547607422,102.35350799560547,103.10559844970703,706861756
2022-02-28,Litecoin,LTC-USD,103.10042572021484,113.47457885742188,102.22742462158203,113.47457885742188,930577763
2022-03-01,Litecoin,LTC-USD,113.47608184814453,115.579833984375,110.73099517822266,112.5440444946289,951568702
2022-03-02,Litecoin,LTC-USD,112.54029846191406,114.24375915527344,109.67251586914062,110.35135650634766,838169853
2022-03-03,Litecoin,LTC-USD,110.35635375976562,112.50371551513672,108.96234893798828,111.35211944580078,905649306
2022-03-04,Litecoin,LTC-USD,111.41283416748047,112.35623168945312,100.20732116699219,101.39179992675781,930473366
2022-03-05,Litecoin,LTC-USD,101.40840148925781,105.35140991210938,100.21807861328125,104.97718811035156,548783174
2022-03-06,Litecoin,LTC-USD,104.98062133789062,105.60908508300781,101.54561614990234,101.59391784667969,563304861
2022-03-07,Litecoin,LTC-USD,101.59587860107422,103.66204071044922,97.23695373535156,98.8692626953125,756482342
2022-03-08,Litecoin,LTC-USD,98.861572265625,102.16033172607422,98.49970245361328,100.61764526367188,699527175
2022-03-09,Litecoin,LTC-USD,100.62169647216797,109.04586029052734,100.62169647216797,106.94209289550781,812074655
2022-03-10,Litecoin,LTC-USD,106.93419647216797,106.97227478027344,100.6696548461914,102.65550994873047,814685365
2022-03-11,Litecoin,LTC-USD,102.64948272705078,106.56657409667969,100.50381469726562,104.9653549194336,764305866
2022-03-12,Litecoin,LTC-USD,104.96475982666016,107.76637268066406,104.80728149414062,105.8323974609375,536251476
2022-03-13,Litecoin,LTC-USD,105.81227111816406,107.20188903808594,101.9041748046875,102.11479949951172,535011513
2022-03-14,Litecoin,LTC-USD,102.11121368408203,105.77667236328125,101.50162506103516,105.67365264892578,743010065
2022-03-15,Litecoin,LTC-USD,105.66586303710938,108.43423461914062,102.769775390625,106.98857116699219,713675630
2022-03-16,Litecoin,LTC-USD,106.97649383544922,111.36539459228516,106.00885772705078,111.35919189453125,977477844
2022-03-17,Litecoin,LTC-USD,111.35095977783203,111.42870330810547,108.8695297241211,110.31023406982422,616556664
