Date,Prophet_Forecast_Close
2026-01-16,0.1795510367939078
2026-01-17,0.18089141579312817
2026-01-18,0.1803537740042831
2026-01-19,0.17925157828712115
2026-01-20,0.17850610374884157
2026-01-21,0.1769143698249279
2026-01-22,0.1748511632546312
2026-01-23,0.17533607898806408
2026-01-24,0.17449725629940102
2026-01-25,0.17200298552986915
2026-01-26,0.16920623867925672
2026-01-27,0.16705828766936157
2026-01-28,0.16437596988670752
2026-01-29,0.1615433580789761
2026-01-30,0.16157877300562826
2026-01-31,0.16059881381720867
2026-02-01,0.15825056973628743
2026-02-02,0.15585704524844862
2026-02-03,0.15433193311645615
2026-02-04,0.15244825772158171
2026-02-05,0.15054160223768545
2026-02-06,0.1515788093185705
2026-02-07,0.1516237778646058
2026-02-08,0.1502714649116726
2026-02-09,0.14879506982530527
2026-02-10,0.14806248122808197
2026-02-11,0.1468064580188627
2026-02-12,0.14532921109828384
2026-02-13,0.14657223422911825
2026-02-14,0.1465829722025063
2026-02-15,0.14494940882522678
2026-02-16,0.14294753402908547
2026-02-17,0.14145776181394887
2026-02-18,0.13923477108193286
2026-02-19,0.1366114460606316
2026-02-20,0.13656778390600516
2026-02-21,0.13519638531996528
2026-02-22,0.13213564603884204
2026-02-23,0.12871565045833436
2026-02-24,0.12587288644822262
2026-02-25,0.12241830472619332
2026-02-26,0.11873945324983758
2026-02-27,0.11786760883229531
2026-02-28,0.11594157566707917
2026-03-01,0.11263932010797759
2026-03-02,0.10932249057142898
2026-03-03,0.10694998391741041
2026-03-04,0.10434511742496995
2026-03-05,0.1018971649496428
2026-03-06,0.10262819913798522
2026-03-07,0.10265692000540316
2026-03-08,0.10163064046938153
2026-03-09,0.10087046952729828
2026-03-10,0.10128583705843877
2026-03-11,0.10164289328803788
2026-03-12,0.10226750747147552
2026-03-13,0.10611376667820449
2026-03-14,0.1092296082078156
2026-03-15,0.11119070503565627
2026-03-16,0.11324759084879082
2026-03-17,0.11624211316240131
2026-03-18,0.1188776923168401
2026-03-19,0.12142405753222495
2026-03-20,0.12678731092779377
2026-03-21,0.13097690792514508
2026-03-22,0.13354063449010697
2026-03-23,0.13571253613043932
2026-03-24,0.13832986371394881
2026-03-25,0.14010349937670322
2026-03-26,0.1413225284826941
2026-03-27,0.14492381278993882
2026-03-28,0.14695816682720442
2026-03-29,0.14702424046097679
2026-03-30,0.1464150933790455
2026-03-31,0.146033564753136
2026-04-01,0.14466094582802022
2026-04-02,0.1426596708678211
2026-04-03,0.1430409346427902
2026-04-04,0.14192889351677054
2026-04-05,0.1389926086088174
2026-04-06,0.13559077109105558
2026-04-07,0.13268536449877402
2026-04-08,0.12910881921591294
2026-04-09,0.1252654164278584
2026-04-10,0.12419788484408015
2026-04-11,0.12205087463567744
2026-04-12,0.11850248594892751
2026-04-13,0.11490890193037012
2026-04-14,0.11221828174786763
2026-04-15,0.10923846012956598
