Date,ARIMA_Forecast_Close
2026-01-16,0.1289447309759052
2026-01-17,0.12879795143813982
2026-01-18,0.1276448223291135
2026-01-19,0.12825288709522623
2026-01-20,0.12868394125232502
2026-01-21,0.12852193127406453
2026-01-22,0.12862045615844933
2026-01-23,0.12869200206677323
2026-01-24,0.12862276126832473
2026-01-25,0.12861363496479722
2026-01-26,0.12862549215074132
2026-01-27,0.12861153400679154
2026-01-28,0.12860999548853203
2026-01-29,0.1286154992740708
2026-01-30,0.1286143193222325
2026-01-31,0.12861406434296738
2026-02-01,0.12861535797201312
2026-02-02,0.12861508470093602
2026-02-03,0.1286147892689776
2026-02-04,0.12861497787581805
2026-02-05,0.12861491624913254
2026-02-06,0.12861483130764773
2026-02-07,0.12861487734489932
2026-02-08,0.12861488152790676
2026-02-09,0.12861486617227727
2026-02-10,0.12861487712231076
2026-02-11,0.12861488020076742
2026-02-12,0.12861487596901217
2026-02-13,0.12861487728125193
2026-02-14,0.1286148779481561
2026-02-15,0.12861487683677633
2026-02-16,0.12861487696472707
2026-02-17,0.12861487721448203
2026-02-18,0.1286148770186807
2026-02-19,0.12861487703958518
2026-02-20,0.12861487711852956
2026-02-21,0.12861487708309843
2026-02-22,0.1286148770785457
2026-02-23,0.12861487709540778
2026-02-24,0.12861487708775876
2026-02-25,0.1286148770844009
2026-02-26,0.12861487708810673
2026-02-27,0.12861487708701888
2026-02-28,0.128614877086108
2026-03-01,0.12861487708700953
2026-03-02,0.1286148770869481
2026-03-03,0.12861487708670222
2026-03-04,0.12861487708687877
2026-03-05,0.1286148770868861
2026-03-06,0.1286148770868159
2026-03-07,0.12861487708684516
2026-03-08,0.12861487708685246
2026-03-09,0.12861487708683617
2026-03-10,0.12861487708684133
2026-03-11,0.12861487708684474
2026-03-12,0.12861487708684136
2026-03-13,0.12861487708684208
2026-03-14,0.12861487708684308
2026-03-15,0.12861487708684236
2026-03-16,0.12861487708684236
2026-03-17,0.1286148770868426
2026-03-18,0.12861487708684247
2026-03-19,0.12861487708684244
2026-03-20,0.1286148770868425
2026-03-21,0.12861487708684247
2026-03-22,0.12861487708684247
2026-03-23,0.1286148770868425
2026-03-24,0.1286148770868425
2026-03-25,0.1286148770868425
2026-03-26,0.1286148770868425
2026-03-27,0.1286148770868425
2026-03-28,0.1286148770868425
2026-03-29,0.1286148770868425
2026-03-30,0.1286148770868425
2026-03-31,0.1286148770868425
2026-04-01,0.1286148770868425
2026-04-02,0.1286148770868425
2026-04-03,0.1286148770868425
2026-04-04,0.1286148770868425
2026-04-05,0.1286148770868425
2026-04-06,0.1286148770868425
2026-04-07,0.1286148770868425
2026-04-08,0.1286148770868425
2026-04-09,0.1286148770868425
2026-04-10,0.1286148770868425
2026-04-11,0.1286148770868425
2026-04-12,0.1286148770868425
2026-04-13,0.1286148770868425
2026-04-14,0.1286148770868425
2026-04-15,0.1286148770868425
