Date,Predicted_Close
2022-02-07,423.1212254333496
2022-02-08,418.7036279296875
2022-02-09,418.54861373901366
2022-02-10,418.0219990539551
2022-02-11,403.8679402160644
2022-02-12,406.1005729675293
2022-02-13,403.07882400512693
2022-02-14,402.3516044616699
2022-02-15,416.76870742797854
2022-02-16,431.57788726806643
2022-02-17,413.88924194335937
2022-02-18,404.40379913330077
2022-02-19,401.0406950378418
2022-02-20,389.09882568359376
2022-02-21,368.55458404541014
2022-02-22,358.2769578552246
2022-02-23,368.3657196044922
2022-02-24,365.48211990356447
2022-02-25,372.2258560180664
2022-02-26,374.0975637817383
2022-02-27,367.65051696777346
2022-02-28,385.1628875732422
2022-03-01,402.76356231689454
2022-03-02,407.46217697143555
2022-03-03,406.7836282348633
2022-03-04,386.5082832336426
2022-03-05,379.5774237060547
2022-03-06,381.3493908691406
2022-03-07,375.1909339904785
2022-03-08,381.58568344116213
2022-03-09,388.44520385742186
2022-03-10,380.4534503173828
2022-03-11,373.957469329834
2022-03-12,373.31361557006835
2022-03-13,365.8585499572754
2022-03-14,370.35900146484374
2022-03-15,371.74
2022-03-16,379.98911056518557
2022-03-17,390.29194091796876
2022-03-18,394.0052021789551
2022-03-19,399.94580673217774
2022-03-20,394.9828259277344
2022-03-21,394.7596760559082
2022-03-22,401.80910568237306
2022-03-23,405.4324626159668
2022-03-24,412.13056747436525
2022-03-25,411.44735076904294
2022-03-26,414.3714094543457
2022-03-27,423.29374069213867
2022-03-28,433.2803765869141
2022-03-29,433.5311932373047
2022-03-30,438.6855079650879
2022-03-31,433.24291427612303
2022-04-01,445.1951986694336
2022-04-02,437.51677505493166
2022-04-03,444.3979624938965
2022-04-04,442.44138412475587
2022-04-05,443.4887046813965
2022-04-06,429.36834228515625
2022-04-07,431.03115585327146
2022-04-08,424.6804415893555
2022-04-09,424.9081787109375
2022-04-10,418.49740936279295
2022-04-11,403.1234254455566
2022-04-12,409.3239747619629
2022-04-13,419.6534754943848
2022-04-14,415.8726809692383
2022-04-15,415.80182205200197
2022-04-16,415.37596664428713
2022-04-17,410.09975067138674
2022-04-18,414.1059719848633
2022-04-19,419.3725338745117
2022-04-20,417.6914971923828
2022-04-21,406.9107209777832
2022-04-22,407.71576736450197
2022-04-23,405.58593109130857
2022-04-24,399.51000549316404
2022-04-25,405.3927520751953
2022-04-26,394.22151412963865
2022-04-27,391.6605868530273
2022-04-28,399.58134002685546
2022-04-29,398.4974510192871
2022-04-30,384.76806228637696
2022-05-01,385.4979803466797
2022-05-02,388.82450271606444
2022-05-03,386.76952758789065
2022-05-04,395.1130497741699
2022-05-05,387.7024949645996
2022-05-06,378.0200132751465
2022-05-07,370.93104721069335
2022-05-08,362.15927688598634
2022-05-09,329.246625213623
2022-05-10,309.7045082092285
2022-05-11,278.39454818725585
2022-05-12,274.4794945526123
2022-05-13,283.85335105895996
2022-05-14,295.7055583190918
2022-05-15,309.48884292602537
2022-05-16,304.1990385437012
2022-05-17,306.7660336303711
2022-05-18,293.75128692626953
2022-05-19,301.68306396484377
2022-05-20,302.931028137207
2022-05-21,308.0069827270508
2022-05-22,316.6973910522461
2022-05-23,317.2995971679687
2022-05-24,322.3166423034668
2022-05-25,324.00504348754885
2022-05-26,312.67808837890624
2022-05-27,301.96651336669925
2022-05-28,304.8883056640625
2022-05-29,305.59474838256835
2022-05-30,314.22384719848634
2022-05-31,319.13374740600585
2022-06-01,306.8052842712402
2022-06-02,305.85805450439454
2022-06-03,301.16701614379883
2022-06-04,301.7583952331543
2022-06-05,299.4399659729004
2022-06-06,297.65115188598634
2022-06-07,293.53930282592773
2022-06-08,289.70822830200194
2022-06-09,289.60242599487304
2022-06-10,287.0391502380371
2022-06-11,275.88551986694335
2022-06-12,261.0056169128418
2022-06-13,233.80518005371093
2022-06-14,225.00111259460448
2022-06-15,230.10565109252929
2022-06-16,218.81274963378905
2022-06-17,215.7747097015381
2022-06-18,204.13997573852538
2022-06-19,213.2811114501953
2022-06-20,215.62740127563475
2022-06-21,218.97144912719727
2022-06-22,217.42712684631348
2022-06-23,224.1743943023682
2022-06-24,234.18977935791017
2022-06-25,240.71383934020997
2022-06-26,236.88109298706055
2022-06-27,233.4196812438965
2022-06-28,228.8981506347656
2022-06-29,222.08914123535158
2022-06-30,219.8980648803711
2022-07-01,219.4444580078125
2022-07-02,217.88400901794432
2022-07-03,218.8305178070068
2022-07-04,227.30637840270995
2022-07-05,232.36521255493165
2022-07-06,236.9622173309326
2022-07-07,241.026343460083
2022-07-08,242.60342338562012
2022-07-09,243.17966453552245
2022-07-10,239.0981411743164
2022-07-11,228.5901773071289
2022-07-12,222.89886779785155
2022-07-13,226.68019477844237
2022-07-14,235.499515914917
2022-07-15,239.33602241516112
2022-07-16,245.67852157592773
2022-07-17,248.9674803161621
2022-07-18,258.41145431518555
2022-07-19,270.49391746520996
2022-07-20,263.53890579223633
2022-07-21,262.6736907196045
2022-07-22,266.46188919067384
2022-07-23,262.1370500946045
2022-07-24,260.0478472137451
2022-07-25,252.37814735412599
2022-07-26,250.39016815185548
2022-07-27,261.3296543121338
2022-07-28,278.3569648742676
2022-07-29,287.7391361999512
2022-07-30,292.74839599609373
2022-07-31,286.5941981506348
2022-08-01,284.54783950805665
2022-08-02,285.40389419555663
2022-08-03,292.410771484375
2022-08-04,305.7391621398926
2022-08-05,311.9949609375
2022-08-06,316.4302507019043
2022-08-07,320.8621116638184
2022-08-08,323.72683151245116
2022-08-09,323.453683013916
2022-08-10,328.0180479431152
2022-08-11,323.6997280883789
2022-08-12,325.03977844238284
2022-08-13,323.2085368347168
2022-08-14,319.9331799316406
2022-08-15,318.3941773986816
2022-08-16,316.62781127929685
2022-08-17,310.2467921447754
2022-08-18,302.26222900390627
2022-08-19,286.89810409545896
2022-08-20,280.49802993774415
2022-08-21,295.43144165039064
2022-08-22,302.0694435119629
2022-08-23,301.2600344848633
2022-08-24,299.2698440551758
2022-08-25,299.3698686218262
2022-08-26,286.38616271972654
2022-08-27,278.50873695373537
2022-08-28,276.4625478363037
2022-08-29,282.3597913360596
2022-08-30,285.9715721130371
2022-08-31,279.4479278564453
2022-09-01,276.9695159912109
2022-09-02,277.3787532043457
2022-09-03,277.980870513916
2022-09-04,278.7930920410156
2022-09-05,277.46028244018555
2022-09-06,268.512525177002
2022-09-07,271.44591552734374
2022-09-08,279.80389099121095
2022-09-09,286.6273515319824
