Date,Prophet_Forecast_Close
2025-12-22,2.0718482433990895
2025-12-23,2.0853063975784316
2025-12-24,2.129986050096597
2025-12-25,2.1794912696665447
2025-12-26,2.247023014202652
2025-12-27,2.3499973662280382
2025-12-28,2.4881618845299522
2025-12-29,2.5664257865209033
2025-12-30,2.6496224563050745
2025-12-31,2.7538798519622905
2026-01-01,2.8509374622467636
2026-01-02,2.952395271812522
2026-01-03,3.0743784692445084
2026-01-04,3.2156927739412753
2026-01-05,3.2806849685519506
2026-01-06,3.334026227054726
2026-01-07,3.392093156244134
2026-01-08,3.4272848139228156
2026-01-09,3.4522610571884487
2026-01-10,3.484586135273675
2026-01-11,3.5248528659241787
2026-01-12,3.479502716838014
2026-01-13,3.415560370549281
2026-01-14,3.3519589069069733
2026-01-15,3.263795279142334
2026-01-16,3.16650300871311
2026-01-17,3.0804277025670856
2026-01-18,3.008882493336677
2026-01-19,2.860900510701545
2026-01-20,2.7059047262467466
2026-01-21,2.5649729996777486
2026-01-22,2.4150395801998386
2026-01-23,2.2730214075961603
2026-01-24,2.1603560391541885
2026-01-25,2.081029295566985
2026-01-26,1.9443104699146518
2026-01-27,1.8194159012577193
2026-01-28,1.7267789108061677
2026-01-29,1.6422672308926671
2026-01-30,1.5813358573618546
2026-01-31,1.5636014584760618
2026-02-01,1.5909154800340914
2026-02-02,1.5701526027817652
2026-02-03,1.5679339630815372
2026-02-04,1.601961579221233
2026-02-05,1.645303434857655
2026-02-06,1.7106153934349102
2026-02-07,1.8147842889661945
2026-02-08,1.957067562023278
2026-02-09,2.041944390186158
2026-02-10,2.133896126398599
2026-02-11,2.248791041557416
2026-02-12,2.3582115660818435
2026-02-13,2.473709169473751
2026-02-14,2.611470436731836
2026-02-15,2.7704691918377575
2026-02-16,2.8553193790168754
2026-02-17,2.9310465613191514
2026-02-18,3.014453360406315
2026-02-19,3.078417630513978
2026-02-20,3.1361093564387392
2026-02-21,3.205610913090183
2026-02-22,3.2880168125463785
2026-02-23,3.290229086200921
2026-02-24,3.27966771958957
2026-02-25,3.2755731000249586
2026-02-26,3.2532409397470303
2026-02-27,3.2281773224019092
2026-02-28,3.220660112101525
2026-03-01,3.233784353889231
2026-03-02,3.176209177813397
2026-03-03,3.11682681527532
2026-03-04,3.0760316751359964
2026-03-05,3.0299307016617494
2026-03-06,2.9944831757392656
2026-03-07,2.9900564556478164
2026-03-08,3.019475283011582
2026-03-09,2.9907819062326064
2026-03-10,2.9719271240343073
2026-03-11,2.982069461641463
2026-03-12,2.9958227611197605
2026-03-13,3.027439229847106
2026-03-14,3.095413182268403
2026-03-15,3.2005817325048174
2026-03-16,3.248938254373039
2026-03-17,3.3063772485790306
2026-03-18,3.390046380364443
2026-03-19,3.4726445732897986
2026-03-20,3.5666518983989666
2026-03-21,3.6889753148974584
