Date,Predicted_Close
2022-01-13,28.49846
2022-01-14,29.633867
2022-01-15,29.57634
2022-01-16,30.172688
2022-01-17,29.005777
2022-01-18,28.768848
2022-01-19,27.764694
2022-01-20,25.931568
2022-01-21,22.056507
2022-01-22,18.991055
2022-01-23,19.414726
2022-01-24,18.59374
2022-01-25,18.11109
2022-01-26,19.299837
2022-01-27,19.31702
2022-01-28,19.504068
2022-01-29,20.244833
2022-01-30,19.94864
2022-01-31,21.155994
2022-02-01,21.10087
2022-02-02,20.289202
2022-02-03,20.49633
2022-02-04,21.381363
2022-02-05,21.800863
2022-02-06,22.300425
2022-02-07,24.09055
2022-02-08,24.616846
2022-02-09,24.231962
2022-02-10,23.144175
2022-02-11,21.44471
2022-02-12,20.727207
2022-02-13,20.416819
2022-02-14,20.643126
2022-02-15,21.977003
2022-02-16,22.819914
2022-02-17,20.707935
2022-02-18,21.11114
2022-02-19,20.801556
2022-02-20,19.95304
2022-02-21,18.95336
2022-02-22,19.322014
2022-02-23,18.704329
2022-02-24,18.28826
2022-02-25,18.826113
2022-02-26,18.985737
2022-02-27,19.95731
2022-02-28,21.410164
2022-03-01,20.974148
2022-03-02,20.715647
2022-03-03,20.110508
2022-03-04,18.794237
2022-03-05,19.102457
2022-03-06,18.517431
2022-03-07,18.07167
2022-03-08,18.178616
2022-03-09,18.523083
2022-03-10,18.025269
2022-03-11,17.4503
2022-03-12,17.659077
2022-03-13,17.439457
2022-03-14,17.470026
2022-03-15,16.976955
2022-03-16,17.306078
2022-03-17,17.417927
2022-03-18,17.565882
2022-03-19,17.693016
2022-03-20,17.967356
2022-03-21,17.857388
2022-03-22,18.172716
2022-03-23,19.09338
2022-03-24,19.583225
2022-03-25,19.048891
2022-03-26,19.459103
2022-03-27,23.26165
2022-03-28,25.009245
2022-03-29,26.358866
2022-03-30,25.84114
2022-03-31,24.265766
2022-04-01,25.433666
2022-04-02,23.913084
2022-04-03,25.410532
2022-04-04,25.14837
2022-04-05,24.81007
2022-04-06,21.803783
2022-04-07,22.408264
2022-04-08,21.220072
2022-04-09,21.708984
2022-04-10,21.438612
2022-04-11,18.766941
2022-04-12,19.217348
2022-04-13,19.232508
2022-04-14,18.746836
2022-04-15,18.925415
2022-04-16,21.454487
2022-04-17,19.889662
2022-04-18,19.6699
2022-04-19,20.375319
2022-04-20,19.760471
2022-04-21,19.020208
2022-04-22,19.201601
2022-04-23,18.872255
2022-04-24,18.952417
2022-04-25,18.769041
2022-04-26,17.863195
2022-04-27,17.659666
2022-04-28,17.973995
2022-04-29,17.337803
2022-04-30,14.732062
2022-05-01,15.199155
2022-05-02,14.90999
2022-05-03,14.557656
2022-05-04,15.096364
2022-05-05,14.316362
2022-05-06,14.124563
2022-05-07,12.83626
2022-05-08,12.212299
2022-05-09,11.960027
2022-05-10,11.47236
2022-05-11,9.497434
2022-05-12,8.439534
2022-05-13,8.584255
2022-05-14,8.7643795
2022-05-15,8.944844
2022-05-16,8.497239
2022-05-17,8.392005
2022-05-18,7.913635
2022-05-19,8.154435
2022-05-20,7.9181867
2022-05-21,8.102432
2022-05-22,8.319322
2022-05-23,8.211229
2022-05-24,8.193954
2022-05-25,8.21168
2022-05-26,7.9150295
2022-05-27,7.303875
2022-05-28,7.5081544
2022-05-29,7.594405
2022-05-30,7.8567095
2022-05-31,8.183171
2022-06-01,7.7646723
2022-06-02,7.643343
2022-06-03,7.3890324
2022-06-04,7.4698586
2022-06-05,7.512792
2022-06-06,7.624543
2022-06-07,7.534459
2022-06-08,7.3878207
2022-06-09,6.911022
2022-06-10,7.049801
2022-06-11,6.2327514
2022-06-12,5.843285
2022-06-13,5.456174
2022-06-14,5.3596196
2022-06-15,5.658305
2022-06-16,5.507699
2022-06-17,5.381441
2022-06-18,5.302954
2022-06-19,5.2507977
2022-06-20,5.4262805
2022-06-21,5.583845
2022-06-22,5.646287
2022-06-23,5.7415514
2022-06-24,5.906495
2022-06-25,6.0230756
2022-06-26,6.0240726
2022-06-27,5.8263364
2022-06-28,5.669891
2022-06-29,5.4632735
2022-06-30,5.418542
2022-07-01,5.4408555
2022-07-02,5.3132586
2022-07-03,5.2914505
2022-07-04,5.3487496
2022-07-05,5.624933
2022-07-06,5.4993367
2022-07-07,5.6448574
2022-07-08,5.8218827
2022-07-09,5.8399043
2022-07-10,5.84094
2022-07-11,5.4799857
2022-07-12,5.2187114
2022-07-13,5.231164
2022-07-14,5.3100657
2022-07-15,5.418938
2022-07-16,5.2948933
2022-07-17,5.488604
2022-07-18,5.651817
2022-07-19,5.994863
2022-07-20,5.9527802
2022-07-21,5.6137323
2022-07-22,5.564769
2022-07-23,5.5034475
2022-07-24,5.560761
2022-07-25,5.520782
2022-07-26,5.294976
2022-07-27,5.3548613
2022-07-28,5.6327453
2022-07-29,5.9838457
2022-07-30,7.0585957
2022-07-31,9.323893
2022-08-01,8.874924
2022-08-02,8.275041
2022-08-03,8.041148
2022-08-04,8.114688
2022-08-05,8.278922
2022-08-06,9.3128395
2022-08-07,9.010614
2022-08-08,8.601112
2022-08-09,8.290703
2022-08-10,8.25742
2022-08-11,8.4764805
2022-08-12,8.659797
2022-08-13,8.401829
2022-08-14,8.235147
2022-08-15,8.222489
2022-08-16,8.483185
2022-08-17,8.2681675
2022-08-18,7.710423
2022-08-19,6.814476
2022-08-20,6.3650265
2022-08-21,6.35892
2022-08-22,6.366396
2022-08-23,6.3159127
2022-08-24,6.217987
2022-08-25,6.2274957
2022-08-26,5.956084
2022-08-27,5.787608
2022-08-28,5.6124716
2022-08-29,5.8793902
2022-08-30,5.8513045
2022-08-31,5.6734715
2022-09-01,5.768197
2022-09-02,5.788087
2022-09-03,6.155142
2022-09-04,6.246991
2022-09-05,6.252614
2022-09-06,5.8832526
2022-09-07,5.7698073
2022-09-08,5.820917
2022-09-09,6.1523223
