Date,Predicted_Close
2022-01-31,0.14991144474478924
2022-02-01,0.1473195042858766
2022-02-02,0.14565654293239436
2022-02-03,0.14243446069659954
2022-02-04,0.14156669727325205
2022-02-05,0.14063300883684127
2022-02-06,0.13899000993150096
2022-02-07,0.13687467459237304
2022-02-08,0.13498496446353508
2022-02-09,0.13413293600344686
2022-02-10,0.1318035472476005
2022-02-11,0.13188242426304486
2022-02-12,0.13192141041927766
2022-02-13,0.13124986690520613
2022-02-14,0.1300788983855519
2022-02-15,0.12908265247443312
2022-02-16,0.12905202769650673
2022-02-17,0.12745399511200112
2022-02-18,0.1281597809716398
2022-02-19,0.1287107236076056
2022-02-20,0.12842976616687998
2022-02-21,0.12752575550907827
2022-02-22,0.12667469569396406
2022-02-23,0.12667329376912895
2022-02-24,0.12499800925077324
2022-02-25,0.1255328638528319
2022-02-26,0.1258348365487668
2022-02-27,0.1252448197832624
2022-02-28,0.1239913232816934
2022-03-01,0.12277109145628297
2022-03-02,0.12240199063751644
2022-03-03,0.12038139646124087
2022-03-04,0.12061335679174748
2022-03-05,0.12067337345379064
2022-03-06,0.11991879564152788
2022-03-07,0.11859202690054615
2022-03-08,0.11740072511173141
2022-03-09,0.11717036276196097
2022-03-10,0.11540238622922544
2022-03-11,0.11600125499263406
2022-03-12,0.11653920657712225
2022-03-13,0.1163667396042002
2022-03-14,0.11571601335956237
2022-03-15,0.11528133696053569
2022-03-16,0.11587210641002466
2022-03-17,0.11497141689348693
2022-03-18,0.11646361782966533
2022-03-19,0.11789964149456472
2022-03-20,0.1186080811646019
2022-03-21,0.11879920064951709
2022-03-22,0.1191460307067472
2022-03-23,0.12043789388712811
2022-03-24,0.12013956890761035
2022-03-25,0.12211934700811318
2022-03-26,0.1239147975950289
2022-03-27,0.1248442077813678
2022-03-28,0.12511086798907356
2022-03-29,0.12538435268684595
2022-03-30,0.12645413342334702
2022-03-31,0.1257887338279605
2022-04-01,0.1272636803031535
2022-04-02,0.1284270696387142
2022-04-03,0.12861072460226858
2022-04-04,0.1280341184188934
2022-04-05,0.12738522798621943
2022-04-06,0.127473665453662
2022-04-07,0.12578931162760554
2022-04-08,0.12622971963020813
2022-04-09,0.12636512523200558
2022-04-10,0.12554905015363316
2022-04-11,0.12402169411025421
2022-04-12,0.12249028951212788
2022-04-13,0.12178178133794806
2022-04-14,0.11940106700637228
2022-04-15,0.11925807421543011
2022-04-16,0.11893252065099588
2022-04-17,0.1177843471025416
2022-04-18,0.11605702265496012
2022-04-19,0.1144578963774275
2022-04-20,0.11381095617537752
2022-04-21,0.11161522551983434
2022-04-22,0.11177206981347897
2022-04-23,0.11185024820508369
2022-04-24,0.1111966926922687
2022-04-25,0.1100402021881217
2022-04-26,0.10907221402940026
2022-04-27,0.1091000010668974
2022-04-28,0.10760551232226731
2022-04-29,0.10847311641342838
2022-04-30,0.10925507154064798
2022-05-01,0.10928269273398636
2022-05-02,0.10877039408827421
2022-05-03,0.1083967599724803
2022-05-04,0.10895798655098383
2022-05-05,0.10792690658370424
2022-05-06,0.10918085378269517
2022-05-07,0.11026718939644622
2022-05-08,0.11051446272307287
2022-05-09,0.11013638612365383
2022-05-10,0.10981278314554675
2022-05-11,0.11034285728963461
2022-05-12,0.1092040019944933
2022-05-13,0.11027941666161213
2022-05-14,0.11112336091646649
2022-05-15,0.11107202865660426
2022-05-16,0.11034723250845471
2022-05-17,0.10963706716228655
2022-05-18,0.10974890848345305
2022-05-19,0.10816797754880121
2022-05-20,0.10878474195697296
2022-05-21,0.10915999285468307
2022-05-22,0.1086355840194698
2022-05-23,0.10743802681961176
2022-05-24,0.10625911105136054
2022-05-25,0.10590890839000118
2022-05-26,0.10387438578182738
2022-05-27,0.10404689772895546
2022-05-28,0.10398739107370938
2022-05-29,0.10303730253031809
2022-05-30,0.10142233565656636
2022-05-31,0.0998332793549162
2022-06-01,0.09907921622465729
2022-06-02,0.09664633946436561
2022-06-03,0.09642563873406831
2022-06-04,0.09597828041968888
2022-06-05,0.09464665504139473
2022-06-06,0.09265827190788725
2022-06-07,0.09070665765709299
2022-06-08,0.08960460288609784
2022-06-09,0.08684297292573676
2022-06-10,0.08631834209628751
2022-06-11,0.08559827742957536
2022-06-12,0.0840322467493588
2022-06-13,0.08185533490887355
2022-06-14,0.07976892995811213
2022-06-15,0.07859372985228084
2022-06-16,0.07582829324153154
2022-06-17,0.0753764020022521
2022-06-18,0.07481207039379824
2022-06-19,0.07349018492056777
2022-06-20,0.07165307658410289
2022-06-21,0.07000165265653777
2022-06-22,0.06935753391018577
2022-06-23,0.0672183412223224
2022-06-24,0.0674849490388634
2022-06-25,0.06772643685228313
2022-06-26,0.06729072624753842
2022-06-27,0.06640809833992548
2022-06-28,0.06577176239114249
2022-06-29,0.06619083290092564
2022-06-30,0.06514894282876799
2022-07-01,0.06653176198211211
2022-07-02,0.0678922540108246
2022-07-03,0.06856165182883558
2022-07-04,0.06875333746185232
2022-07-05,0.06914378744484442
2022-07-06,0.07052593085021844
2022-07-07,0.0703681371315247
2022-07-08,0.07254209240751439
2022-07-09,0.0745883875840378
2022-07-10,0.07582778876301813
2022-07-11,0.07646536751934993
2022-07-12,0.07717164496088567
2022-07-13,0.07873609087335466
2022-07-14,0.07862619096387669
2022-07-15,0.080715338395625
2022-07-16,0.08254837239624163
2022-07-17,0.08345273561676382
2022-07-18,0.08364243086129636
2022-07-19,0.08379893586921024
2022-07-20,0.0847244238083118
2022-07-21,0.0839005102552001
2022-07-22,0.08521579179613348
2022-07-23,0.08623100888771078
2022-07-24,0.08628981513589977
2022-07-25,0.08562234441141875
2022-07-26,0.08492574527711415
2022-07-27,0.0850170408576375
2022-07-28,0.08339154476663577
2022-07-29,0.08395010714165681
2022-07-30,0.08426403115700128
2022-07-31,0.08368564849236691
2022-08-01,0.08245174989772222
2022-08-02,0.08126404332090717
2022-08-03,0.08094199890354019
2022-08-04,0.07898131079270951
2022-08-05,0.07929313313970746
2022-08-06,0.07943349741709926
2022-08-07,0.07874975176532374
2022-08-08,0.07747235323764563
2022-08-09,0.07629560602197247
2022-08-10,0.07603080980703297
2022-08-11,0.07416503827591517
2022-08-12,0.07458880900780404
2022-08-13,0.0748614706559674
2022-08-14,0.07432228009879417
2022-08-15,0.07319434913965758
2022-08-16,0.07216561638992658
2022-08-17,0.07204218706683391
2022-08-18,0.07030725485391269
2022-08-19,0.07084886285690076
2022-08-20,0.07122532699438577
2022-08-21,0.0707762937894808
2022-08-22,0.06972661322911491
2022-08-23,0.06876718520316895
2022-08-24,0.06870812683066693
2022-08-25,0.06703748095054476
2022-08-26,0.06764873030189428
2022-08-27,0.06810594935159874
2022-08-28,0.06775457520974933
2022-08-29,0.06682498832900155
2022-08-30,0.0660130717675261
2022-08-31,0.06613310650074898
