Date,Predicted_Close
2022-01-06,0.0
2022-01-07,150.43125276694235
2022-01-08,136.68882318343756
2022-01-09,142.74864109041187
2022-01-10,140.43743418720453
2022-01-11,136.0421808691913
2022-01-12,140.24415785709917
2022-01-13,151.246507617654
2022-01-14,145.85879050540723
2022-01-15,146.58013038702668
2022-01-16,147.80159418481657
2022-01-17,147.76011104034083
2022-01-18,140.11591672798647
2022-01-19,141.77471932519245
2022-01-20,135.71264682576324
2022-01-21,127.46073762961136
2022-01-22,112.39002491849186
2022-01-23,94.68351877127861
2022-01-24,99.48693680638209
2022-01-25,91.11036020542025
2022-01-26,94.71657661849562
2022-01-27,92.09591855319492
2022-01-28,89.71693739181367
2022-01-29,91.32170770514634
2022-01-30,95.9992810308583
2022-01-31,93.2318675237072
2022-02-01,99.79671385560007
2022-02-02,109.61114092160116
2022-02-03,101.84826553668965
2022-02-04,101.95778993631832
2022-02-05,111.93733993000001
2022-02-06,113.49135957405703
2022-02-07,115.42849728505965
2022-02-08,117.44899411235158
2022-02-09,113.68695973325399
2022-02-10,114.16727035846141
2022-02-11,106.30586933050336
2022-02-12,96.74487398463658
2022-02-13,96.01659183718486
2022-02-14,93.01234508551447
2022-02-15,96.28843140277024
2022-02-16,104.54472956473094
2022-02-17,101.8111189858008
2022-02-18,93.86892262808038
2022-02-19,90.4020449405751
2022-02-20,91.35244951718052
2022-02-21,90.69656490845306
2022-02-22,83.27328682858932
2022-02-23,86.59357193953862
2022-02-24,84.68768487268841
2022-02-25,89.1125185695598
2022-02-26,92.42081233736059
2022-02-27,90.17837336741621
2022-02-28,85.7983254367691
2022-03-01,99.34686432631375
2022-03-02,98.19877120972797
2022-03-03,100.85135059690525
2022-03-04,95.75016312924807
2022-03-05,88.57417834457398
2022-03-06,89.72309870405604
2022-03-07,84.40190272755336
2022-03-08,82.2362161602984
2022-03-09,82.21718778813249
2022-03-10,87.96352814515657
2022-03-11,82.86282611352719
2022-03-12,81.04159040619072
2022-03-13,81.56199926269944
2022-03-14,78.86617492997847
2022-03-15,81.17388389050288
2022-03-16,82.8162045326196
2022-03-17,87.76938922218804
2022-03-18,87.81407812743382
2022-03-19,89.9087589890969
2022-03-20,92.3808987739299
2022-03-21,88.67417434360864
2022-03-22,88.92746848324039
2022-03-23,90.43195472011553
2022-03-24,94.92133498011567
2022-03-25,101.99310346209097
2022-03-26,98.66845930837918
2022-03-27,101.99529369630113
2022-03-28,106.92143759860613
2022-03-29,106.37138093291603
2022-03-30,111.76013469852866
2022-03-31,120.44160483755415
2022-04-01,122.50054536007299
2022-04-02,134.38680865112948
2022-04-03,132.1112492886382
2022-04-04,137.01309292464146
2022-04-05,132.49607340641302
2022-04-06,127.16729367772353
2022-04-07,113.27921880269744
2022-04-08,118.8637930222512
2022-04-09,109.47753927099771
2022-04-10,113.06646627658925
2022-04-11,111.56209139265322
2022-04-12,99.58376656958086
2022-04-13,103.53958700434731
2022-04-14,104.6042478285894
2022-04-15,100.6736723161815
2022-04-16,101.47335247731358
2022-04-17,102.16276662483043
2022-04-18,100.38358334320293
2022-04-19,102.18980490233045
2022-04-20,108.3807206753127
2022-04-21,105.4122955088745
2022-04-22,102.08077746371573
